file	percent	reads	taxon_id	taxon_name
R22.L	0.039986	337	2145	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma taiwanense;
R22.L	0.039274	331	2708346	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus;Jeotgalicoccus sp. WY2;
R22.L	0.038918	328	178899	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiales Family XVI. Incertae Sedis;Carboxydocella;Carboxydocella thermautotrophica;
R22.L	0.037732	318	295596	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Candidatus Hepatoplasma;Candidatus Hepatoplasma crinochetorum;
R22.L	0.036783	310	288965	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Acetivibrio;Acetivibrio clariflavus;
R22.L	0.036189	305	999	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Bernardetiaceae;Bernardetia;Bernardetia litoralis;
R22.L	0.036189	305	51173	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Ureibacillus;Ureibacillus thermosphaericus;
R22.L	0.035715	301	36874	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas cangingivalis;
R22.L	0.035359	298	1185412	Bacteria;Firmicutes;Clostridia;Eubacteriales;Vallitaleaceae;Vallitalea;Vallitalea guaymasensis;
R22.L	0.035240	297	2893045	Bacteria;Rhodothermaeota;Rhodothermia;Rhodothermales;NA;Roseithermus;Roseithermus sacchariphilus;
R22.L	0.034884	294	33932	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Sutcliffiella;Sutcliffiella cohnii;
R22.L	0.034647	292	2113	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis californica;
R22.L	0.034647	292	2796927	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Gelria;Gelria sp. Kuro-4;
R22.L	0.033935	286	61635	Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Paracholeplasma;Paracholeplasma brassicae;
R22.L	0.033579	283	264636	Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;Acholeplasma hippikon;
R22.L	0.033342	281	236753	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Fastidiosipila;Fastidiosipila sanguinis;
R22.L	0.032511	274	215578	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Entomoplasma;Entomoplasma somnilux;
R22.L	0.032036	270	139438	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Geovibrio;Geovibrio thiophilus;
R22.L	0.031918	269	2866311	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Ruficoccus;Ruficoccus sp. ZRK36;
R22.L	0.031562	266	51515	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Dehalobacterium;Dehalobacterium formicoaceticum;
R22.L	0.031443	265	616991	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Arenibacter;Arenibacter algicola;
R22.L	0.030731	259	29549	Bacteria;Bacteroidetes;NA;Bacteroidetes Order II. Incertae sedis;Rhodothermaceae;Rhodothermus;Rhodothermus marinus;
R22.L	0.030731	259	323415	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;Dokdonella koreensis;
R22.L	0.030613	258	466153	Bacteria;Planctomycetes;Planctomycetia;Isosphaerales;Isosphaeraceae;Singulisphaera;Singulisphaera acidiphila;
R22.L	0.030494	257	980254	Bacteria;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;Roseimaritima;Roseimaritima ulvae;
R22.L	0.030375	256	158847	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas;Megamonas hypermegale;
R22.L	0.030375	256	255507	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Aliarcobacter;Aliarcobacter cibarius;
R22.L	0.030375	256	2695882	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus sp. 3B(2020);
R22.L	0.030257	255	2697033	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Bombella;Bombella sp. KACC 21507;
R22.L	0.029782	251	29552	Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Haploplasma;Haploplasma axanthum;
R22.L	0.029782	251	91604	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Candidatus Paracaedibacteraceae;Candidatus Paracaedibacter;Candidatus Paracaedibacter acanthamoebae;
R22.L	0.029663	250	1254	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici;
R22.L	0.029663	250	81028	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema brennaborense;
R22.L	0.029663	250	324079	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma tabanidicola;
R22.L	0.029663	250	1357915	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. QXT-31;
R22.L	0.029545	249	2507538	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Muriicola;Muriicola soli;
R22.L	0.029307	247	170573	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus pettenkoferi;
R22.L	0.029307	247	570267	Archaea;Euryarchaeota;Methanomicrobia;Methanocellales;Methanocellaceae;Methanocella;Methanocella paludicola;
R22.L	0.029189	246	118163	Bacteria;Cyanobacteria;NA;Pleurocapsales;Hyellaceae;Pleurocapsa;Pleurocapsa sp. PCC 7327;
R22.L	0.029189	246	253245	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Schleiferiaceae;Owenweeksia;Owenweeksia hongkongensis;
R22.L	0.028833	243	880	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Maridesulfovibrio;Maridesulfovibrio salexigens;
R22.L	0.028833	243	114881	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis columbina;
R22.L	0.028833	243	216963	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma sp. TIUS-1;
R22.L	0.028833	243	2042961	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter blaseri;
R22.L	0.028833	243	2731219	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Alkaliphilus;Alkaliphilus sp. B6464;
R22.L	0.028714	242	833	Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter;Fibrobacter succinogenes;
R22.L	0.028596	241	427923	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfurivibrio;Desulfurivibrio alkaliphilus;
R22.L	0.028596	241	2732593	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachia;Wolbachia endosymbiont of Ctenocephalides felis wCfeT;
R22.L	0.028477	240	2726117	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma sp. C264-NAS;
R22.L	0.028358	239	2771436	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Thermomonas;Thermomonas sp. XSG;
R22.L	0.028358	239	2874628	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. p1(2021b);
R22.L	0.028240	238	1501	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium pasteurianum;
R22.L	0.028240	238	28087	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella sainthelensi;
R22.L	0.028121	237	2527978	Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Gimesia;Gimesia panareensis;
R22.L	0.028002	236	870	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Dichelobacter;Dichelobacter nodosus;
R22.L	0.028002	236	44930	Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Natronobacterium;Natronobacterium gregoryi;
R22.L	0.028002	236	2594042	Archaea;Candidatus Lokiarchaeota;NA;NA;NA;Candidatus Prometheoarchaeum;Candidatus Prometheoarchaeum syntrophicum;
R22.L	0.027884	235	138853	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Mesoplasma;Mesoplasma lactucae;
R22.L	0.027884	235	405212	Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;Alicyclobacillus acidocaldarius;
R22.L	0.027528	232	1376	Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus urinae;
R22.L	0.027409	231	84405	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae;Hippea;Hippea maritima;
R22.L	0.027409	231	105841	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerostipes;Anaerostipes caccae;
R22.L	0.027409	231	192073	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella denitrificans;
R22.L	0.027409	231	300231	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola;Glaciecola nitratireducens;
R22.L	0.027409	231	2880221	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Mesobacillus;Mesobacillus sp. S13;
R22.L	0.027290	230	563172	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Ferruginibacter;Ferruginibacter lapsinanis;
R22.L	0.027290	230	1138822	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus;Lentilactobacillus curieae;
R22.L	0.026816	226	454	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella israelensis;
R22.L	0.026816	226	216964	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma sp. BIUS-1;
R22.L	0.026697	225	500	Bacteria;Chloroflexi;Thermomicrobia;Thermomicrobiales;Thermomicrobiaceae;Thermomicrobium;Thermomicrobium roseum;
R22.L	0.026697	225	1509244	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Caedimonadaceae;Candidatus Nucleicultrix;Candidatus Nucleicultrix amoebiphila;
R22.L	0.026460	223	265606	Bacteria;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;Rhodopirellula;Rhodopirellula baltica;
R22.L	0.026341	222	477680	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Filimonas;Filimonas lacunae;
R22.L	0.026341	222	552810	Bacteria;Chloroflexi;Dehalococcoidia;NA;NA;Dehalogenimonas;Dehalogenimonas lykanthroporepellens;
R22.L	0.026104	220	2315862	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Paraflavitalea;Paraflavitalea soli;
R22.L	0.025985	219	2584944	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella faecalis;
R22.L	0.025866	218	216427	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Mesoplasma;Mesoplasma chauliocola;
R22.L	0.025866	218	449520	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter canadensis;
R22.L	0.025866	218	499229	Bacteria;Firmicutes;Clostridia;Thermosediminibacterales;Tepidanaerobacteraceae;Tepidanaerobacter;Tepidanaerobacter acetatoxydans;
R22.L	0.025866	218	1712675	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Turicibacteraceae;Turicibacter;Turicibacter sp. H121;
R22.L	0.025866	218	1796635	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Longicatena;Longicatena caecimuris;
R22.L	0.025748	217	225999	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae;Mesoplasma;Mesoplasma syrphidae;
R22.L	0.025629	216	79601	Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;Sulfolobaceae;Metallosphaera;Metallosphaera hakonensis;
R22.L	0.025629	216	95486	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cenocepacia;
R22.L	0.025629	216	283811	Bacteria;Actinobacteria;Actinomycetia;Glycomycetales;Glycomycetaceae;Stackebrandtia;Stackebrandtia nassauensis;
R22.L	0.025629	216	538381	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Stappia;Stappia indica;
R22.L	0.025511	215	142651	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma phocidae;
R22.L	0.025392	214	34061	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Moraxella;Moraxella cuniculi;
R22.L	0.025392	214	1335613	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Gordonibacter;Gordonibacter urolithinfaciens;
R22.L	0.025273	213	216936	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma diminutum;
R22.L	0.025273	213	1774216	Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides rotundus;
R22.L	0.025155	212	1890302	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus wiedmannii;
R22.L	0.025036	211	332410	Bacteria;Firmicutes;Bacilli;Bacillales;NA;Exiguobacterium;Exiguobacterium sibiricum;
R22.L	0.025036	211	2100130	Viruses;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Kanaloavirus;Synechococcus virus S-PRM1;
R22.L	0.025036	211	2676868	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Phnomibacter;Phnomibacter ginsenosidimutans;
R22.L	0.024917	210	981385	Bacteria;Acidobacteria;Holophagae;Thermotomaculales;Thermotomaculaceae;Thermotomaculum;Thermotomaculum hydrothermale;
R22.L	0.024799	209	1102	Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Prosthecochloris;Prosthecochloris aestuarii;
R22.L	0.024799	209	1423	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis;
R22.L	0.024799	209	1759059	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae;Candidatus Viadribacter;Candidatus Viadribacter manganicus;
R22.L	0.024799	209	2698684	Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Sinimarinibacterium;Sinimarinibacterium sp. NLF-5-8;
R22.L	0.024680	208	2223	Archaea;Euryarchaeota;Methanomicrobia;Methanotrichales;Methanotrichaceae;Methanothrix;Methanothrix soehngenii;
R22.L	0.024680	208	2293317	Bacteria;Firmicutes;Clostridia;Eubacteriales;Syntrophomonadaceae;Candidatus Syntrophocurvum;Candidatus Syntrophocurvum alkaliphilum;
R22.L	0.024561	207	150056	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Mammaliicoccus;Mammaliicoccus fleurettii;
R22.L	0.024561	207	182710	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Oceanobacillus iheyensis;
R22.L	0.024561	207	228745	Bacteria;Aquificae;Aquificae;Desulfurobacteriales;Desulfurobacteriaceae;Thermovibrio;Thermovibrio ammonificans;
R22.L	0.024561	207	254785	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus halichoeri;
R22.L	0.024324	205	2756	Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Brochothrix;Brochothrix thermosphacta;
R22.L	0.024324	205	43769	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium propinquum;
R22.L	0.024324	205	401472	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium ureicelerivorans;
R22.L	0.024324	205	2545455	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Arachidicoccus;Arachidicoccus sp. B3-10;
R22.L	0.024205	204	1633782	Viruses;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;NA;Listeria phage LWP01;
R22.L	0.024087	203	1625	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Fructilactobacillus;Fructilactobacillus sanfranciscensis;
R22.L	0.024087	203	109790	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii;
R22.L	0.023968	202	1917421	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Ketobacter;Ketobacter alkanivorans;
R22.L	0.023849	201	777	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;Coxiella burnetii;
R22.L	0.023849	201	1633	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus vaginalis;
R22.L	0.023849	201	626937	Bacteria;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Christensenella;Christensenella minuta;
R22.L	0.023849	201	2714358	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Pusillimonas (ex Kitahara et al. 2021);Pusillimonas faecalis;
R22.L	0.023849	201	2815577	Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Alkalibacter;Alkalibacter sp. ES005;
R22.L	0.023731	200	53419	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema socranskii;
R22.L	0.023731	200	446660	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Adlercreutzia;Adlercreutzia equolifaciens;
R22.L	0.023612	199	97478	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus mucosae;
R22.L	0.023493	198	484770	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Pelosinus;Pelosinus sp. UFO1;
R22.L	0.023493	198	2012495	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus panisapium;
R22.L	0.023493	198	2320858	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Paenisporosarcina;Paenisporosarcina sp. K2R23-3;
R22.L	0.023375	197	2821543	Bacteria;Acidobacteria;Blastocatellia;NA;NA;Chloracidobacterium;Chloracidobacterium validum;
R22.L	0.023256	196	154	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;Spirochaeta thermophila;
R22.L	0.023256	196	214	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter felis;
R22.L	0.023256	196	2130	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Ureaplasma;Ureaplasma urealyticum;
R22.L	0.023137	195	1280380	Bacteria;Cyanobacteria;NA;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus sp. KORDI-100;
R22.L	0.023137	195	2184053	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces cadmiisoli;
R22.L	0.023137	195	2849641	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter sp. NHP19-0003;
R22.L	0.023019	194	375929	Bacteria;Firmicutes;Clostridia;Natranaerobiales;Natranaerobiaceae;Natranaerobius;Natranaerobius thermophilus;
R22.L	0.023019	194	702745	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides;Myroides phaeus;
R22.L	0.023019	194	1184387	Bacteria;Thermotogae;Thermotogae;Kosmotogales;Kosmotogaceae;Mesotoga;Mesotoga prima;
R22.L	0.023019	194	2735436	Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Mariniplasma;Mariniplasma anaerobium;
R22.L	0.022900	193	1638	Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria;Listeria ivanovii;
R22.L	0.022900	193	90244	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Oligella;Oligella ureolytica;
R22.L	0.022900	193	222136	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter sp. MIT 01-6242;
R22.L	0.022782	192	1603	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Amylolactobacillus;Amylolactobacillus amylophilus;
R22.L	0.022663	191	1902245	Bacteria;Actinobacteria;Actinomycetia;Nakamurellales;Nakamurellaceae;Nakamurella;Nakamurella sp. s14-144;
R22.L	0.022663	191	2779776	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. HD4P25;
R22.L	0.022544	190	412593	Bacteria;Aquificae;Aquificae;Aquificales;NA;Thermosulfidibacter;Thermosulfidibacter takaii;
R22.L	0.022544	190	1445809	Viruses;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Waukeshavirus;Bacillus virus BMBtp3;
R22.L	0.022544	190	1971485	Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;Candidatus Nardonella;Candidatus Nardonella dryophthoridicola;
R22.L	0.022426	189	670	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio parahaemolyticus;
R22.L	0.022307	188	1547	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;Erysipelatoclostridium ramosum;
R22.L	0.022307	188	315358	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma eriocheiris;
R22.L	0.022307	188	1473112	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus guangzhouensis;
R22.L	0.022070	186	1407	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus psychrosaccharolyticus;
R22.L	0.022070	186	1508420	Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga profunda;
R22.L	0.021951	185	2483033	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Parasedimentitalea;Parasedimentitalea marina;
R22.L	0.021832	184	633807	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus;Vagococcus penaei;
R22.L	0.021832	184	1930276	Bacteria;Planctomycetes;Planctomycetia;Pirellulales;Lacipirellulaceae;Adhaeretor;Adhaeretor mobilis;
R22.L	0.021832	184	2023229	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Porphyrobacter;Porphyrobacter sp. HT-58-2;
R22.L	0.021714	183	77635	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium subtile;
R22.L	0.021714	183	285729	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium canifelinum;
R22.L	0.021595	182	354356	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Niastella;Niastella koreensis;
R22.L	0.021595	182	1761012	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Candidatus Formimonas;Candidatus Formimonas warabiya;
R22.L	0.021476	181	240426	Viruses;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Sciuripoxvirus;Squirrelpox virus;
R22.L	0.021476	181	2760713	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Lacibacter;Lacibacter sp. S13-6-6;
R22.L	0.021476	181	2878534	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Kaistella;Kaistella sp. GW4-15;
R22.L	0.021358	180	453230	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Desulfarculus;Desulfarculus baarsii;
R22.L	0.021358	180	2745198	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Metabacillus;Metabacillus sp. KUDC1714;
R22.L	0.021239	179	2653200	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces phaeolivaceus;
R22.L	0.021120	178	118000	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Denitrovibrio;Denitrovibrio acetiphilus;
R22.L	0.021120	178	216945	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;Spiroplasma syrphidicola;
